tenure,warehouse_to_home,num_devices_registered,preferred_order_category,satisfaction_score,marital_status,num_addresses,has_complained,days_since_last_order,cashback_amount,tenure_missing_flag,warehouse_missing_flag,days_missing_flag,churn
1,17.0,2,Mobile Phone,3,Married,4,0,3,145.73,0,0,0,0
23,29.0,4,Grocery,4,Married,5,0,3,289.13,0,0,0,0
4,15.0,3,Fashion,4,Married,2,0,8,206.48,0,0,0,0
6,9.0,4,Mobile Phone,5,Married,3,0,1,153.27,0,0,0,0
21,22.0,3,Laptop & Accessory,3,Married,9,0,7,164.39,0,0,0,0
6,7.0,5,Mobile Phone,4,Married,8,0,3,148.32,0,0,0,0
19,6.0,3,Mobile Phone,5,Single,7,0,7,134.23,0,0,0,0
20,9.0,4,Others,5,Single,5,0,2,314.47,0,0,0,0
1,12.0,3,Mobile Phone,4,Married,3,1,3,148.28,0,0,0,0
7,22.0,4,Laptop & Accessory,1,Married,2,1,2,37.0,0,0,0,0
0,8.0,3,Mobile Phone,5,Divorced,8,0,7,127.07,0,0,0,1
18,8.0,4,Grocery,1,Married,10,0,8,267.92,0,0,0,0
15,34.0,4,Laptop & Accessory,1,Married,1,0,4,145.23,0,0,0,0
26,9.0,5,Mobile Phone,1,Single,9,0,3,157.12,0,0,0,0
5,14.0,5,Fashion,3,Divorced,3,0,3,214.43,0,0,1,0
14,26.0,4,Laptop & Accessory,1,Married,10,1,8,152.41,0,0,0,0
0,13.0,1,Mobile Phone,1,Married,5,0,2,120.89,1,0,0,0
0,13.0,4,Mobile Phone,5,Married,5,1,0,123.35,0,1,0,1
1,30.0,2,Mobile Phone,1,Married,3,1,5,152.25,0,0,0,0
13,12.0,3,Grocery,1,Single,2,1,7,264.37,0,0,0,0
14,21.0,5,Others,3,Single,3,0,10,321.26,0,0,0,0
0,8.0,5,Mobile Phone,2,Divorced,6,1,2,134.64,0,0,0,1
19,7.0,3,Mobile Phone,5,Single,7,0,7,134.23,0,0,0,0
8,8.0,4,Fashion,4,Married,3,0,4,202.74,0,0,0,0
17,35.0,3,Laptop & Accessory,1,Single,2,0,17,145.41,0,0,0,0
4,23.0,4,Mobile Phone,1,Married,3,0,9,153.62,0,0,0,0
8,9.0,4,Laptop & Accessory,5,Single,2,1,3,170.38,0,0,0,0
1,16.0,5,Mobile Phone,4,Married,3,0,1,151.94,0,0,0,0
14,23.0,4,Fashion,1,Single,8,1,4,204.45,0,0,0,0
23,23.0,4,Mobile Phone,5,Married,6,1,3,150.87,0,0,0,0
6,6.0,4,Mobile Phone,5,Single,4,1,2,127.99,0,0,0,0
1,29.0,4,Mobile Phone,3,Married,6,1,2,146.32,0,0,0,1
26,13.0,3,Laptop & Accessory,2,Single,3,0,2,124.5,0,1,0,0
5,14.0,4,Laptop & Accessory,5,Divorced,3,0,13,168.06,0,0,0,0
19,9.0,4,Others,5,Divorced,7,1,5,323.59,0,0,0,1
0,15.0,3,Mobile Phone,1,Married,2,0,4,120.7,1,0,0,0
15,10.0,3,Others,2,Divorced,2,0,15,292.32,0,0,0,0
4,16.0,4,Laptop & Accessory,1,Married,2,1,8,188.47,0,0,0,0
7,14.0,4,Laptop & Accessory,4,Married,2,0,3,168.02,0,0,0,0
14,17.0,5,Laptop & Accessory,4,Married,9,0,4,193.52,0,0,0,0
0,10.0,4,Laptop & Accessory,5,Divorced,2,0,3,142.56,0,0,0,0
0,16.0,3,Laptop & Accessory,3,Married,2,1,3,142.6,0,0,0,0
1,10.0,5,Mobile Phone,1,Single,2,0,2,145.45,0,0,0,0
23,9.0,3,Others,4,Married,2,0,7,282.0,0,0,0,0
1,14.0,4,Mobile Phone,1,Single,3,0,8,150.7,0,0,0,0
0,13.0,4,Mobile Phone,1,Single,2,1,0,124.39,0,1,0,1
6,20.0,4,Laptop & Accessory,1,Married,4,0,4,169.03,0,0,0,0
6,6.0,1,Laptop & Accessory,5,Married,2,0,8,140.37,0,0,0,0
0,11.0,4,Mobile Phone,3,Single,1,0,0,129.66,0,0,0,0
4,23.0,4,Laptop & Accessory,3,Married,10,0,3,178.01,0,0,0,0
3,13.0,3,Mobile Phone,2,Single,1,0,7,125.64,0,1,0,0
14,27.0,4,Fashion,1,Married,6,0,3,228.22,0,0,1,0
0,26.0,3,Mobile Phone,4,Married,1,1,4,121.48,1,0,0,1
0,21.0,3,Fashion,3,Divorced,8,1,7,236.1,0,0,0,1
9,21.0,5,Laptop & Accessory,1,Married,2,0,11,154.06,0,0,0,0
10,11.0,5,Laptop & Accessory,2,Single,3,0,9,183.1,0,0,0,0
20,14.0,4,Mobile Phone,3,Married,10,0,9,148.39,0,0,0,1
25,18.0,5,Grocery,4,Single,5,0,4,256.42,0,0,0,0
21,21.0,4,Laptop & Accessory,4,Married,10,0,8,179.67,0,0,0,0
12,7.0,2,Mobile Phone,3,Married,3,0,1,153.44,0,0,0,0
13,30.0,3,Laptop & Accessory,1,Married,2,0,7,133.19,0,0,0,0
9,8.0,5,Laptop & Accessory,1,Married,2,0,1,178.63,0,0,0,0
16,9.0,4,Grocery,3,Divorced,2,1,11,303.61,0,0,0,0
13,10.0,2,Laptop & Accessory,4,Married,11,0,7,188.89,0,0,0,0
22,9.0,2,Mobile Phone,4,Single,7,0,1,150.59,0,0,0,0
0,9.0,3,Mobile Phone,3,Single,2,0,7,140.84,0,0,0,1
13,7.0,5,Grocery,1,Married,3,0,9,252.42,0,0,0,0
13,14.0,4,Fashion,4,Married,3,0,8,237.57,0,0,0,0
3,12.0,5,Laptop & Accessory,4,Married,3,1,10,166.87,0,0,0,0
1,12.0,4,Others,3,Married,8,0,1,308.03,0,0,0,0
12,7.0,4,Mobile Phone,4,Married,2,1,3,154.91,0,0,0,0
4,8.0,4,Mobile Phone,4,Married,3,0,8,162.48,0,0,0,0
9,6.0,3,Laptop & Accessory,1,Married,2,1,11,162.01,0,0,0,0
0,6.0,4,Laptop & Accessory,5,Divorced,6,0,0,142.98,0,0,0,0
8,5.0,3,Fashion,5,Married,2,0,8,190.69,0,0,0,0
1,15.0,4,Mobile Phone,5,Married,3,1,1,148.98,0,0,0,1
10,15.0,4,Fashion,3,Married,3,0,3,225.96,0,0,1,0
22,9.0,4,Laptop & Accessory,5,Married,5,0,2,147.89,0,0,0,0
8,24.0,3,Laptop & Accessory,3,Married,2,1,2,156.89,0,0,0,0
1,19.0,4,Mobile Phone,2,Divorced,3,1,1,150.15,0,0,0,1
1,16.0,5,Mobile Phone,5,Single,9,0,4,159.07,0,0,0,1
18,7.0,2,Laptop & Accessory,5,Married,4,0,3,175.33,0,0,0,0
4,7.0,4,Laptop & Accessory,1,Single,3,0,8,165.11,0,0,0,0
12,9.0,4,Mobile Phone,3,Divorced,8,1,2,155.57,0,0,0,0
22,9.0,4,Laptop & Accessory,1,Married,4,0,8,165.51,0,0,0,0
2,25.0,4,Laptop & Accessory,3,Married,2,0,4,186.2,0,0,0,0
1,10.0,3,Laptop & Accessory,2,Married,3,1,5,171.47,0,0,0,0
1,7.0,3,Mobile Phone,1,Married,2,0,2,127.06,0,0,0,0
3,34.0,4,Laptop & Accessory,3,Married,6,0,2,168.35,0,0,0,0
16,8.0,4,Fashion,1,Married,1,0,9,201.69,0,0,0,1
14,13.0,3,Laptop & Accessory,3,Single,7,0,1,150.03,0,0,0,0
10,10.0,3,Mobile Phone,2,Married,5,0,8,0.0,0,0,0,0
18,35.0,3,Mobile Phone,1,Single,6,0,3,134.52,0,0,0,0
20,10.0,3,Laptop & Accessory,2,Single,2,1,7,141.63,0,0,0,0
1,25.0,4,Laptop & Accessory,3,Married,2,1,3,171.14,0,0,0,1
26,13.0,3,Laptop & Accessory,1,Single,3,0,2,124.5,0,1,0,0
21,6.0,1,Grocery,2,Single,3,0,1,268.85,0,0,0,0
2,8.0,3,Grocery,1,Married,8,0,3,221.69,0,0,1,1
1,16.0,3,Mobile Phone,4,Married,2,0,0,110.52,0,0,0,0
30,7.0,4,Laptop & Accessory,3,Married,3,0,10,188.06,0,0,0,0
16,33.0,4,Fashion,5,Married,5,1,1,256.91,0,0,0,0
1,8.0,4,Mobile Phone,5,Single,2,0,7,153.67,0,0,0,0
1,35.0,5,Laptop & Accessory,4,Divorced,2,0,7,165.49,0,0,0,0
27,23.0,3,Fashion,3,Married,9,0,8,207.39,0,0,0,0
30,16.0,4,Grocery,1,Married,9,0,2,236.03,0,0,0,0
3,10.0,5,Fashion,3,Married,3,0,8,244.35,0,0,0,0
12,15.0,3,Others,1,Single,3,0,3,294.31,0,0,0,0
3,13.0,3,Mobile Phone,4,Single,1,0,2,129.83,0,0,0,0
27,30.0,4,Grocery,2,Single,8,0,9,267.75,0,0,0,0
24,7.0,4,Grocery,1,Married,11,0,4,298.99,0,0,0,0
28,10.0,3,Laptop & Accessory,3,Married,1,1,2,140.35,0,0,0,0
1,17.0,4,Laptop & Accessory,3,Married,3,1,4,167.6,0,0,0,0
9,11.0,3,Laptop & Accessory,4,Single,9,0,7,159.14,0,0,0,0
14,15.0,4,Laptop & Accessory,3,Divorced,5,1,4,192.96,0,0,0,1
21,11.0,4,Laptop & Accessory,2,Single,3,1,8,166.63,0,0,0,0
4,29.0,4,Laptop & Accessory,1,Married,1,0,8,155.82,0,0,0,0
13,9.0,4,Mobile Phone,3,Married,2,1,2,126.83,0,0,0,1
14,35.0,5,Fashion,5,Married,6,1,1,233.54,0,0,0,1
27,26.0,3,Laptop & Accessory,3,Single,4,0,3,148.69,0,0,0,0
14,16.0,4,Fashion,3,Single,11,0,14,259.99,0,0,0,0
2,34.0,4,Mobile Phone,5,Single,2,0,4,137.85,0,0,0,0
1,25.0,5,Mobile Phone,2,Single,3,1,2,148.89,0,0,0,1
1,17.0,2,Mobile Phone,3,Single,3,0,3,160.05,0,0,0,0
4,13.0,4,Fashion,1,Married,10,0,3,215.57,0,0,1,0
8,28.0,2,Laptop & Accessory,1,Single,3,0,8,178.37,0,0,0,0
14,12.0,5,Fashion,5,Married,7,1,3,229.75,0,0,1,0
0,35.0,3,Laptop & Accessory,3,Married,6,0,0,143.06,0,0,0,0
8,27.0,3,Laptop & Accessory,2,Divorced,2,1,7,140.14,0,0,0,0
16,10.0,2,Laptop & Accessory,2,Divorced,4,1,4,177.31,0,0,0,0
19,7.0,5,Fashion,3,Married,5,0,5,232.48,0,0,0,0
0,29.0,3,Mobile Phone,1,Single,10,0,2,122.01,1,0,0,0
1,24.0,4,Mobile Phone,4,Married,2,1,2,155.58,0,0,0,0
4,9.0,6,Laptop & Accessory,1,Single,4,0,3,185.91,0,0,0,0
31,7.0,6,Fashion,1,Married,5,0,1,233.83,0,0,0,0
30,27.0,3,Grocery,1,Married,5,1,0,278.75,0,0,0,0
11,13.0,4,Laptop & Accessory,1,Married,6,0,2,190.02,0,0,0,0
9,7.0,5,Laptop & Accessory,5,Single,2,0,9,168.12,0,0,0,0
14,16.0,4,Others,1,Married,4,0,6,291.41,0,0,0,0
0,28.0,3,Mobile Phone,3,Single,2,0,2,134.47,0,0,0,0
0,32.0,4,Laptop & Accessory,5,Single,6,0,1,166.96,0,0,0,1
2,8.0,4,Mobile Phone,5,Single,3,1,0,136.46,0,0,0,1
2,36.0,4,Laptop & Accessory,5,Married,9,1,1,191.73,0,0,0,1
28,26.0,3,Laptop & Accessory,1,Married,4,1,8,154.15,0,0,0,0
2,6.0,3,Fashion,2,Divorced,2,0,1,179.18,0,0,0,0
0,9.0,1,Laptop & Accessory,1,Married,2,1,4,146.47,0,0,0,0
23,14.0,3,Mobile Phone,4,Married,8,0,2,138.75,0,0,0,0
2,8.0,3,Mobile Phone,4,Married,1,0,4,127.03,0,0,0,0
0,24.0,3,Laptop & Accessory,3,Married,1,1,2,146.14,0,0,0,1
15,8.0,3,Grocery,5,Married,1,0,7,276.65,0,0,0,0
8,14.0,4,Fashion,1,Married,5,1,12,203.77,0,0,0,0
7,9.0,4,Laptop & Accessory,1,Married,4,1,1,181.03,0,0,0,0
16,13.0,3,Fashion,5,Divorced,9,0,0,199.85,0,0,0,0
13,20.0,5,Grocery,4,Married,8,1,3,296.23,0,0,0,0
13,20.0,3,Laptop & Accessory,5,Married,2,0,2,146.39,0,0,0,0
19,20.0,3,Mobile Phone,4,Divorced,10,1,3,149.63,0,0,0,1
9,13.0,6,Laptop & Accessory,2,Single,3,0,9,191.46,0,0,0,0
29,6.0,3,Laptop & Accessory,3,Married,2,0,9,163.06,0,0,0,0
0,15.0,3,Mobile Phone,2,Single,2,0,1,122.88,1,0,0,0
16,33.0,4,Fashion,5,Divorced,5,1,1,256.91,0,0,0,0
4,8.0,3,Fashion,3,Married,2,1,6,198.52,0,0,0,0
10,15.0,4,Laptop & Accessory,1,Married,6,0,8,175.79,0,0,0,0
1,12.0,4,Mobile Phone,3,Single,3,1,3,159.41,0,0,0,1
9,13.0,1,Laptop & Accessory,5,Married,3,0,13,146.39,0,0,0,0
0,29.0,4,Laptop & Accessory,3,Married,4,1,1,159.16,0,0,0,1
26,9.0,3,Grocery,3,Divorced,4,1,3,275.84,0,0,0,0
17,35.0,3,Laptop & Accessory,2,Single,2,0,17,145.41,0,0,0,0
1,30.0,5,Laptop & Accessory,3,Married,5,1,2,184.16,0,0,0,1
13,26.0,3,Fashion,1,Married,5,0,1,203.22,0,0,0,0
2,14.0,4,Laptop & Accessory,1,Married,2,1,2,150.56,0,0,0,0
1,15.0,4,Mobile Phone,1,Single,3,0,5,159.45,0,0,0,0
16,20.0,3,Grocery,5,Divorced,7,0,0,271.59,0,0,0,0
5,9.0,3,Laptop & Accessory,5,Married,2,0,3,167.25,0,0,0,0
0,13.0,3,Mobile Phone,1,Single,1,1,2,123.79,0,1,0,0
5,8.0,3,Mobile Phone,1,Single,1,0,6,130.68,0,0,0,0
0,32.0,4,Mobile Phone,3,Married,2,1,3,128.14,0,0,0,0
16,28.0,4,Laptop & Accessory,3,Married,4,0,3,177.65,0,0,0,0
4,6.0,3,Laptop & Accessory,1,Single,9,1,5,159.93,0,0,0,1
8,13.0,3,Laptop & Accessory,1,Married,2,1,9,152.04,0,0,0,0
0,13.0,3,Mobile Phone,4,Single,2,0,0,126.79,0,0,0,1
11,7.0,4,Mobile Phone,1,Single,3,0,8,146.15,0,0,0,0
11,9.0,3,Mobile Phone,3,Divorced,4,0,2,128.21,0,0,0,0
0,22.0,5,Mobile Phone,5,Married,2,1,0,123.07,1,0,0,1
0,14.0,4,Mobile Phone,3,Single,2,1,2,139.89,0,0,0,1
8,10.0,4,Laptop & Accessory,4,Married,3,0,10,179.33,0,0,0,0
5,7.0,6,Laptop & Accessory,5,Married,3,0,8,175.03,0,0,0,0
6,9.0,4,Laptop & Accessory,4,Married,2,0,7,179.7,0,0,0,0
9,10.0,4,Laptop & Accessory,1,Single,2,0,8,158.1,0,0,0,0
12,13.0,5,Mobile Phone,3,Married,3,0,5,162.02,0,0,0,0
0,29.0,3,Mobile Phone,2,Married,2,0,2,128.86,0,0,0,0
0,6.0,3,Laptop & Accessory,4,Married,1,1,4,163.49,0,0,0,0
14,7.0,3,Mobile Phone,1,Married,4,0,0,127.82,0,0,0,0
2,7.0,3,Mobile Phone,1,Married,2,0,2,137.6,0,0,0,0
4,11.0,3,Mobile Phone,2,Divorced,1,1,3,148.21,0,0,0,0
1,9.0,2,Laptop & Accessory,2,Divorced,3,0,4,179.72,0,0,0,0
5,14.0,4,Laptop & Accessory,4,Married,2,1,9,152.28,0,0,0,0
1,7.0,5,Mobile Phone,5,Single,8,0,8,148.62,0,0,0,1
6,20.0,5,Mobile Phone,4,Married,3,0,3,159.0,0,0,0,0
0,7.0,5,Laptop & Accessory,4,Single,7,0,0,167.35,0,0,0,1
17,6.0,1,Laptop & Accessory,5,Married,3,0,2,150.33,0,0,0,0
18,6.0,3,Fashion,4,Married,2,0,7,174.41,0,0,0,0
17,10.0,6,Others,2,Divorced,5,0,8,322.4,0,0,0,0
15,16.0,4,Others,3,Married,4,0,12,319.19,0,0,0,0
25,21.0,4,Laptop & Accessory,1,Married,6,0,8,174.36,0,0,0,0
13,27.0,4,Laptop & Accessory,1,Married,4,0,3,166.27,0,0,0,0
1,9.0,4,Mobile Phone,5,Married,3,1,1,145.74,0,0,0,1
3,11.0,4,Mobile Phone,1,Married,10,0,3,137.61,0,0,0,0
11,8.0,3,Mobile Phone,3,Divorced,7,1,1,130.57,0,0,0,0
1,9.0,5,Mobile Phone,1,Single,3,0,1,150.64,0,0,0,1
0,10.0,3,Fashion,5,Single,1,1,7,195.82,0,0,0,1
13,32.0,3,Laptop & Accessory,5,Married,2,0,5,183.96,0,0,0,0
2,23.0,4,Mobile Phone,3,Single,3,0,5,146.44,0,0,0,0
5,7.0,6,Laptop & Accessory,3,Divorced,2,0,5,168.45,0,0,0,0
24,17.0,4,Grocery,4,Single,4,0,3,231.42,0,0,0,0
6,13.0,4,Mobile Phone,1,Single,1,0,2,123.42,0,1,0,0
16,16.0,4,Laptop & Accessory,3,Married,2,0,0,152.57,0,0,0,0
2,15.0,4,Mobile Phone,1,Single,1,0,2,139.83,0,0,0,0
1,32.0,2,Mobile Phone,1,Single,3,1,2,154.94,0,0,0,0
9,32.0,5,Laptop & Accessory,1,Single,6,0,3,161.81,0,0,0,0
0,20.0,3,Mobile Phone,3,Single,2,0,0,115.14,1,0,0,0
8,7.0,4,Mobile Phone,2,Divorced,3,0,9,151.91,0,0,0,0
1,11.0,4,Mobile Phone,4,Single,3,0,3,157.95,0,0,0,0
3,31.0,4,Fashion,4,Single,3,1,0,190.94,0,0,0,1
0,13.0,3,Mobile Phone,5,Single,6,1,4,126.57,0,1,0,1
5,19.0,4,Mobile Phone,4,Married,2,0,2,134.0,0,0,0,0
3,23.0,3,Fashion,5,Divorced,2,1,3,219.16,0,0,1,0
10,31.0,4,Laptop & Accessory,2,Married,8,0,3,157.31,0,0,0,0
20,12.0,4,Laptop & Accessory,4,Married,3,1,3,175.21,0,0,0,0
0,6.0,3,Mobile Phone,3,Divorced,2,0,1,112.23,1,0,0,0
12,8.0,1,Fashion,3,Single,1,0,7,178.8,0,0,0,0
8,16.0,4,Laptop & Accessory,3,Married,3,0,4,182.14,0,0,0,0
10,10.0,4,Mobile Phone,4,Single,6,0,3,145.88,0,0,0,0
4,13.0,2,Laptop & Accessory,2,Divorced,5,0,7,169.29,0,0,0,0
1,12.0,5,Laptop & Accessory,3,Single,3,1,4,182.44,0,0,0,1
0,16.0,3,Fashion,5,Married,2,0,7,187.93,0,0,0,0
10,12.0,4,Laptop & Accessory,4,Single,10,0,8,184.14,0,0,0,0
9,14.0,2,Fashion,5,Divorced,10,0,3,217.13,0,0,1,0
6,31.0,4,Laptop & Accessory,2,Divorced,3,0,8,178.09,0,0,0,0
30,7.0,1,Laptop & Accessory,3,Married,1,0,8,149.0,0,0,0,0
11,8.0,3,Laptop & Accessory,3,Divorced,10,0,0,165.53,0,0,0,0
1,17.0,4,Laptop & Accessory,1,Single,2,0,2,174.5,0,0,0,0
6,8.0,3,Mobile Phone,3,Married,2,0,4,136.0,0,0,0,0
7,7.0,3,Mobile Phone,5,Married,6,0,3,129.96,0,0,0,0
15,9.0,1,Laptop & Accessory,1,Married,3,1,3,152.31,0,0,0,0
18,7.0,5,Laptop & Accessory,3,Single,6,0,3,184.85,0,0,0,0
8,7.0,2,Laptop & Accessory,1,Married,2,0,3,222.25,0,0,1,0
14,16.0,4,Grocery,5,Married,5,0,7,271.81,0,0,0,0
7,16.0,3,Mobile Phone,3,Single,2,1,2,129.36,0,0,0,1
20,22.0,4,Others,4,Married,7,0,4,315.81,0,0,0,0
13,9.0,2,Fashion,3,Single,2,0,8,203.8,0,0,0,0
1,18.0,3,Laptop & Accessory,3,Divorced,10,0,3,172.07,0,0,0,1
10,10.0,5,Fashion,2,Divorced,6,0,3,221.99,0,0,1,0
12,9.0,6,Laptop & Accessory,1,Married,4,1,4,179.05,0,0,0,0
0,8.0,3,Mobile Phone,4,Single,2,0,0,113.93,1,0,0,1
4,18.0,3,Laptop & Accessory,1,Married,1,1,5,158.55,0,0,0,0
1,9.0,5,Mobile Phone,1,Single,2,0,2,164.04,0,0,0,0
7,12.0,4,Fashion,4,Divorced,8,0,9,243.78,0,0,0,0
1,9.0,5,Mobile Phone,2,Single,9,0,1,152.85,0,0,0,1
8,13.0,5,Laptop & Accessory,4,Married,8,0,1,170.05,0,0,0,0
10,17.0,4,Fashion,4,Married,7,0,8,198.14,0,0,0,1
26,127.0,4,Mobile Phone,1,Married,4,0,1,159.82,0,0,0,0
21,13.0,1,Mobile Phone,4,Single,6,0,0,125.59,0,1,0,0
8,18.0,5,Laptop & Accessory,4,Divorced,6,0,9,169.9,0,0,0,0
0,13.0,2,Mobile Phone,4,Married,2,1,2,123.28,0,1,0,0
10,18.0,4,Fashion,1,Married,2,0,3,222.38,0,0,1,0
8,24.0,3,Fashion,2,Single,3,0,2,193.62,0,0,0,0
21,8.0,4,Fashion,4,Married,2,0,13,244.57,0,0,0,0
3,27.0,4,Mobile Phone,2,Divorced,3,0,3,146.57,0,0,0,0
13,16.0,4,Laptop & Accessory,4,Married,8,0,3,168.52,0,0,0,0
2,21.0,4,Laptop & Accessory,3,Single,1,1,8,141.93,0,0,0,0
15,23.0,1,Laptop & Accessory,5,Single,4,1,2,165.45,0,0,0,0
0,35.0,5,Laptop & Accessory,5,Single,9,0,2,149.69,0,0,0,1
16,9.0,4,Laptop & Accessory,2,Divorced,3,0,3,165.89,0,0,0,0
6,28.0,3,Laptop & Accessory,4,Married,1,0,7,161.46,0,0,0,0
21,8.0,3,Laptop & Accessory,2,Divorced,3,0,7,140.51,0,0,0,0
4,30.0,6,Mobile Phone,3,Married,3,0,10,151.13,0,0,0,0
13,9.0,5,Laptop & Accessory,3,Single,3,0,11,170.53,0,0,0,0
10,13.0,2,Laptop & Accessory,5,Married,5,1,3,180.62,0,0,0,0
12,9.0,4,Mobile Phone,1,Married,3,1,1,142.02,0,0,0,0
21,9.0,4,Others,4,Single,9,1,9,317.46,0,0,0,1
0,13.0,4,Mobile Phone,4,Married,2,1,0,124.13,0,1,0,1
17,16.0,4,Mobile Phone,3,Single,6,0,3,149.38,0,0,0,0
16,10.0,4,Fashion,2,Single,4,0,17,202.31,0,0,0,0
4,9.0,5,Mobile Phone,1,Single,2,0,3,152.2,0,0,0,0
0,21.0,5,Laptop & Accessory,1,Married,7,1,2,154.4,0,0,0,1
23,15.0,5,Laptop & Accessory,4,Married,3,0,8,176.3,0,0,0,0
26,13.0,4,Laptop & Accessory,5,Married,5,1,10,180.77,0,0,0,0
12,8.0,4,Mobile Phone,4,Married,2,1,3,154.91,0,0,0,0
1,33.0,5,Laptop & Accessory,5,Married,1,0,0,0.0,0,0,0,0
12,14.0,2,Laptop & Accessory,5,Married,3,1,8,181.05,0,0,0,0
0,15.0,3,Mobile Phone,4,Married,7,0,2,120.24,1,0,0,0
1,20.0,4,Mobile Phone,3,Divorced,3,0,7,145.96,0,0,0,0
17,9.0,3,Others,2,Divorced,5,1,1,295.13,0,0,0,0
20,12.0,4,Laptop & Accessory,1,Single,6,1,9,182.72,0,0,0,0
31,36.0,5,Grocery,1,Married,5,0,1,266.18,0,0,0,0
0,13.0,3,Mobile Phone,1,Married,6,1,4,124.36,0,1,0,1
4,16.0,5,Mobile Phone,3,Single,3,0,9,147.06,0,0,0,0
12,14.0,5,Laptop & Accessory,1,Single,2,0,6,165.28,0,0,0,0
8,15.0,4,Laptop & Accessory,5,Married,5,0,1,176.21,0,0,0,0
12,26.0,3,Laptop & Accessory,1,Married,3,0,2,141.27,0,0,0,0
5,14.0,5,Fashion,1,Married,11,0,2,240.57,0,0,0,0
7,14.0,4,Laptop & Accessory,5,Divorced,2,0,4,168.73,0,0,0,0
10,13.0,4,Laptop & Accessory,4,Married,8,0,2,174.41,0,0,0,0
2,26.0,3,Laptop & Accessory,2,Married,3,0,2,169.31,0,0,0,0
16,8.0,3,Laptop & Accessory,1,Married,2,1,8,178.47,0,0,0,0
28,8.0,4,Grocery,5,Single,8,0,2,267.56,0,0,0,0
22,16.0,3,Others,5,Single,10,1,2,286.65,0,0,0,0
0,8.0,3,Mobile Phone,5,Married,1,0,2,130.41,0,0,0,1
12,10.0,3,Laptop & Accessory,3,Single,1,0,8,150.42,0,0,0,0
27,8.0,4,Fashion,3,Married,7,0,0,206.86,0,0,0,0
1,12.0,5,Mobile Phone,3,Married,3,1,8,148.66,0,0,0,1
0,34.0,3,Laptop & Accessory,4,Married,2,0,4,162.72,0,0,0,0
0,34.0,4,Laptop & Accessory,5,Single,4,0,3,142.84,0,0,0,1
4,12.0,4,Fashion,1,Married,4,0,3,219.19,0,0,1,0
26,6.0,3,Laptop & Accessory,5,Single,8,0,10,183.81,0,0,0,0
0,8.0,4,Mobile Phone,3,Single,2,0,2,120.44,1,0,0,1
8,8.0,3,Laptop & Accessory,5,Married,3,0,0,150.93,0,0,0,0
24,16.0,4,Mobile Phone,1,Married,6,0,1,148.8,0,0,0,0
2,22.0,4,Mobile Phone,3,Married,3,0,3,147.07,0,0,0,0
6,11.0,4,Mobile Phone,1,Married,2,0,2,129.11,0,0,0,0
1,14.0,5,Mobile Phone,1,Married,3,0,2,153.89,0,0,0,0
19,36.0,4,Fashion,1,Divorced,6,1,3,218.8,0,0,1,0
10,12.0,4,Fashion,5,Married,6,0,3,205.08,0,0,0,0
5,9.0,3,Fashion,1,Single,4,0,3,211.59,0,0,1,0
0,13.0,3,Laptop & Accessory,3,Divorced,2,0,1,148.83,0,0,0,1
0,30.0,5,Mobile Phone,1,Single,2,1,0,111.18,0,0,0,1
9,18.0,4,Mobile Phone,3,Married,9,1,3,151.6,0,0,0,0
4,13.0,4,Mobile Phone,3,Married,4,0,2,123.29,0,1,0,0
5,12.0,5,Mobile Phone,5,Married,8,0,1,146.07,0,0,0,1
21,6.0,4,Grocery,5,Divorced,8,0,2,254.02,0,0,0,0
1,10.0,4,Laptop & Accessory,3,Married,2,0,3,174.99,0,0,0,0
26,11.0,4,Grocery,1,Married,4,0,5,290.55,0,0,0,0
1,17.0,5,Mobile Phone,4,Single,3,1,1,143.59,0,0,0,1
1,9.0,4,Mobile Phone,5,Married,8,1,3,145.42,0,0,0,1
10,16.0,3,Mobile Phone,5,Divorced,7,0,3,134.52,0,0,0,0
16,9.0,5,Mobile Phone,4,Married,6,0,1,173.41,0,0,0,0
4,8.0,5,Mobile Phone,2,Married,5,1,0,127.78,0,0,0,1
8,24.0,3,Laptop & Accessory,5,Married,1,0,4,155.61,0,0,0,0
7,35.0,3,Fashion,4,Married,4,0,3,192.5,0,0,0,0
7,12.0,4,Laptop & Accessory,4,Married,7,0,0,145.05,0,0,0,0
24,24.0,5,Fashion,5,Married,7,0,12,257.69,0,0,0,0
5,30.0,3,Laptop & Accessory,1,Married,2,0,7,153.09,0,0,0,0
0,11.0,3,Others,3,Married,7,0,0,283.03,0,0,0,0
10,25.0,3,Mobile Phone,2,Divorced,6,0,1,161.88,0,0,0,0
1,23.0,2,Mobile Phone,1,Married,3,1,1,154.35,0,0,0,0
0,10.0,3,Mobile Phone,1,Single,10,1,0,122.85,1,0,0,1
3,14.0,5,Mobile Phone,2,Married,8,0,4,150.32,0,0,0,0
12,6.0,4,Grocery,1,Married,2,0,3,227.42,0,0,1,0
3,7.0,4,Laptop & Accessory,3,Divorced,3,0,10,168.19,0,0,0,0
4,29.0,4,Fashion,5,Married,2,0,9,209.12,0,0,0,0
13,17.0,4,Grocery,5,Divorced,3,1,11,295.68,0,0,0,0
1,32.0,2,Mobile Phone,2,Single,3,1,2,154.94,0,0,0,0
2,8.0,4,Mobile Phone,3,Single,2,1,3,146.54,0,0,0,0
8,6.0,5,Mobile Phone,1,Married,2,0,1,129.77,0,0,0,0
16,9.0,5,Laptop & Accessory,1,Single,5,0,1,192.81,0,0,0,0
