tenure,warehouse_to_home,num_devices_registered,preferred_order_category,satisfaction_score,marital_status,num_addresses,has_complained,days_since_last_order,cashback_amount,churn,days_missing_flag,tenure_missing_flag,tenure_segment
28,32.0,4,Others,1,Married,2,0,13,295.86,0,0,0,2+ years
1,22.0,6,Laptop & Accessory,1,Married,8,1,3,179.4,1,0,0,1-3 months
17,17.0,4,Mobile Phone,2,Single,2,0,8,149.55,0,0,0,1-2 years
16,12.0,4,Others,3,Married,8,0,14,293.92,0,0,0,1-2 years
7,19.0,3,Fashion,3,Married,2,0,1,186.28,0,0,0,7-12 months
8,15.0,2,Laptop & Accessory,3,Married,4,0,3,169.04,0,0,0,7-12 months
0,7.0,3,Mobile,1,Married,5,0,2,132.29,0,0,0,Brand New (0mo)
0,6.0,5,Mobile,4,Single,8,1,7,122.16,1,0,1,Brand New (0mo)
15,23.0,2,Laptop & Accessory,5,Single,4,1,2,165.45,0,0,0,1-2 years
7,9.0,3,Laptop & Accessory,4,Married,2,0,9,154.33,0,0,0,7-12 months
16,13.0,4,Fashion,5,Married,11,0,8,258.48,0,0,0,1-2 years
16,22.0,3,Grocery,2,Divorced,6,1,9,260.64,0,0,0,1-2 years
0,35.0,3,Mobile Phone,5,Married,2,0,2,139.07,0,0,0,Brand New (0mo)
2,36.0,4,Laptop & Accessory,5,Divorced,9,1,1,191.73,1,0,0,1-3 months
8,14.0,3,Mobile,1,Married,2,0,2,125.72,0,0,0,7-12 months
1,7.0,4,Mobile Phone,2,Single,3,0,1,141.11,0,0,0,1-3 months
1,18.0,4,Mobile Phone,4,Married,3,0,3,147.44,0,0,0,1-3 months
6,10.0,4,Laptop & Accessory,5,Divorced,3,0,4,192.25,0,0,0,4-6 months
11,36.0,4,Fashion,4,Married,3,1,10,243.49,1,0,0,7-12 months
19,14.0,3,Mobile,1,Single,2,0,0,125.87,1,0,0,1-2 years
6,8.0,4,Fashion,1,Married,3,0,47,229.22,0,1,0,4-6 months
19,30.0,4,Laptop & Accessory,5,Divorced,3,1,9,161.33,0,0,0,1-2 years
31,31.0,3,Fashion,2,Married,5,1,47,219.39,0,1,0,2+ years
5,15.0,3,Laptop & Accessory,1,Married,2,1,5,163.22,0,0,0,4-6 months
1,12.0,2,Mobile Phone,3,Single,5,1,4,149.32,1,0,0,1-3 months
8,17.0,2,Laptop & Accessory,1,Married,3,0,3,172.24,0,0,0,7-12 months
8,9.0,4,Laptop & Accessory,1,Single,3,0,5,187.74,0,0,0,7-12 months
27,10.0,4,Grocery,3,Divorced,5,1,4,300.84,0,0,0,2+ years
21,9.0,5,Mobile Phone,2,Single,3,1,3,157.94,0,0,0,1-2 years
4,14.0,4,Laptop & Accessory,5,Married,9,0,3,172.79,0,0,0,4-6 months
28,8.0,3,Fashion,4,Married,4,0,47,209.76,0,1,0,2+ years
5,18.0,4,Mobile Phone,2,Divorced,5,1,3,148.56,0,0,0,4-6 months
10,11.0,3,Laptop & Accessory,1,Married,8,0,4,163.47,0,0,0,7-12 months
0,22.0,3,Laptop & Accessory,5,Single,6,0,2,153.24,1,0,0,Brand New (0mo)
16,17.0,4,Mobile Phone,3,Married,5,0,4,154.36,0,0,0,1-2 years
4,9.0,4,Mobile Phone,1,Single,2,0,8,150.64,0,0,0,4-6 months
5,21.0,3,Laptop & Accessory,1,Married,6,0,2,166.67,0,0,0,4-6 months
1,19.0,4,Laptop & Accessory,1,Single,5,1,8,170.81,1,0,0,1-3 months
8,7.0,4,Mobile Phone,5,Married,7,0,4,154.96,0,0,0,7-12 months
1,17.0,4,Laptop & Accessory,2,Single,2,0,2,174.5,0,0,0,1-3 months
10,15.0,5,Fashion,5,Single,3,0,10,200.87,0,0,0,7-12 months
1,19.0,3,Mobile Phone,4,Single,3,0,1,152.16,1,0,0,1-3 months
14,10.0,5,Mobile Phone,3,Married,3,1,3,151.83,1,0,0,1-2 years
1,9.0,4,Mobile Phone,3,Single,8,0,2,168.82,1,0,0,1-3 months
1,12.0,5,Mobile Phone,3,Single,2,0,1,154.66,0,0,0,1-3 months
0,16.0,4,Mobile Phone,4,Single,2,1,0,118.59,1,0,1,Brand New (0mo)
0,14.0,1,Mobile,1,Married,2,0,1,122.69,0,0,1,Brand New (0mo)
12,9.0,4,Laptop & Accessory,3,Married,1,0,7,130.69,0,0,0,7-12 months
7,8.0,3,Laptop & Accessory,1,Single,2,0,11,166.87,0,0,0,7-12 months
6,9.0,3,Mobile,3,Married,2,1,0,129.09,0,0,0,4-6 months
9,8.0,6,Mobile Phone,1,Married,3,0,2,154.77,0,0,0,7-12 months
21,7.0,4,Others,1,Single,7,0,0,282.65,0,0,0,1-2 years
0,9.0,4,Mobile,1,Single,1,0,1,120.45,0,0,1,Brand New (0mo)
10,9.0,4,Laptop & Accessory,4,Single,11,1,13,179.1,0,0,0,7-12 months
8,15.0,4,Laptop & Accessory,3,Single,5,0,4,186.42,0,0,0,7-12 months
3,11.0,3,Fashion,1,Married,3,0,4,194.19,0,0,0,1-3 months
10,16.0,3,Mobile,5,Married,7,0,3,134.52,0,0,0,7-12 months
1,9.0,5,Mobile Phone,3,Single,8,1,1,145.9,1,0,0,1-3 months
0,13.0,3,Mobile,3,Divorced,2,1,2,128.86,1,0,0,Brand New (0mo)
25,21.0,4,Laptop & Accessory,2,Divorced,6,0,8,174.36,0,0,0,2+ years
14,9.0,2,Laptop & Accessory,3,Married,7,0,9,188.77,0,0,0,1-2 years
1,25.0,4,Mobile,5,Married,2,0,3,131.96,0,0,0,1-3 months
1,16.0,4,Mobile Phone,1,Single,3,0,3,151.1,0,0,0,1-3 months
11,8.0,3,Laptop & Accessory,3,Married,10,0,0,165.53,0,0,0,7-12 months
10,17.0,3,Mobile Phone,3,Single,5,0,2,136.29,0,0,0,7-12 months
0,11.0,4,Mobile,5,Married,7,0,0,121.07,1,0,1,Brand New (0mo)
0,7.0,3,Mobile,4,Single,2,1,2,123.02,1,0,1,Brand New (0mo)
3,15.0,6,Laptop & Accessory,5,Married,5,0,47,222.15,0,1,0,1-3 months
4,12.0,5,Laptop & Accessory,3,Married,3,0,3,186.18,0,0,0,4-6 months
30,6.0,3,Others,5,Divorced,4,1,5,297.01,0,0,0,2+ years
1,17.0,4,Mobile,3,Single,3,1,2,135.09,1,0,0,1-3 months
0,9.0,3,Mobile Phone,2,Divorced,2,0,0,117.06,0,0,1,Brand New (0mo)
10,34.0,4,Laptop & Accessory,3,Married,8,0,8,177.37,0,0,0,7-12 months
1,8.0,6,Mobile Phone,3,Single,3,0,1,138.59,1,0,0,1-3 months
5,19.0,4,Others,3,Married,3,0,9,320.45,1,0,0,4-6 months
10,6.0,3,Fashion,2,Single,5,0,2,174.91,0,0,0,7-12 months
15,11.0,3,Fashion,4,Single,10,1,7,184.46,1,0,0,1-2 years
6,11.0,4,Fashion,2,Married,5,0,2,171.19,0,0,0,4-6 months
1,9.0,4,Mobile Phone,1,Married,8,1,3,162.22,1,0,0,1-3 months
28,24.0,3,Laptop & Accessory,4,Married,4,1,7,163.85,0,0,0,2+ years
7,13.0,3,Mobile,1,Single,2,0,0,129.72,0,0,0,7-12 months
18,8.0,3,Laptop & Accessory,4,Divorced,1,0,7,148.05,0,0,0,1-2 years
19,30.0,4,Laptop & Accessory,5,Married,3,1,9,161.33,0,0,0,1-2 years
1,30.0,5,Laptop & Accessory,1,Married,9,1,1,166.57,0,0,0,1-3 months
19,8.0,3,Others,1,Married,8,1,2,293.28,0,0,0,1-2 years
15,26.0,4,Laptop & Accessory,5,Married,4,0,1,155.72,0,0,0,1-2 years
30,30.0,4,Grocery,4,Divorced,6,1,10,259.02,0,0,0,2+ years
22,13.0,4,Fashion,3,Single,9,0,0,145.0,0,0,0,1-2 years
1,9.0,4,Mobile Phone,5,Married,5,0,1,148.22,0,0,0,1-3 months
3,12.0,4,Laptop & Accessory,2,Divorced,5,0,1,145.86,1,0,0,1-3 months
5,15.0,4,Fashion,2,Married,3,0,10,232.93,0,0,0,4-6 months
1,10.0,5,Mobile Phone,3,Single,3,0,3,155.33,0,0,0,1-3 months
11,18.0,4,Fashion,1,Married,3,1,8,246.85,0,0,0,7-12 months
13,14.0,3,Mobile,3,Married,3,0,2,123.45,0,0,0,1-2 years
23,7.0,4,Grocery,3,Single,6,0,1,278.79,0,0,0,1-2 years
0,7.0,3,Mobile,1,Married,2,0,3,120.44,0,0,1,Brand New (0mo)
1,29.0,4,Mobile Phone,3,Single,3,1,1,141.75,1,0,0,1-3 months
1,11.0,4,Mobile Phone,3,Single,3,0,1,148.18,0,0,0,1-3 months
9,9.0,4,Fashion,1,Married,1,0,4,176.44,0,0,0,7-12 months
4,8.0,3,Laptop & Accessory,5,Single,8,0,3,153.32,0,0,0,4-6 months
1,11.0,3,Laptop & Accessory,5,Single,1,0,3,184.63,0,0,0,1-3 months
10,7.0,4,Laptop & Accessory,4,Married,2,0,6,177.28,0,0,0,7-12 months
1,17.0,4,Fashion,5,Married,3,0,47,212.93,0,1,0,1-3 months
11,6.0,4,Laptop & Accessory,2,Single,5,0,1,186.86,0,0,0,7-12 months
3,14.0,4,Laptop & Accessory,1,Married,3,1,1,191.23,0,0,0,1-3 months
4,36.0,4,Laptop & Accessory,5,Married,10,0,4,166.15,0,0,0,4-6 months
14,13.0,1,Mobile,3,Married,2,0,8,133.76,0,0,0,1-2 years
1,21.0,4,Mobile Phone,3,Single,3,0,1,140.14,0,0,0,1-3 months
0,27.0,3,Mobile,2,Divorced,8,0,2,122.58,0,0,1,Brand New (0mo)
2,6.0,3,Laptop & Accessory,3,Married,2,0,9,143.19,0,0,0,1-3 months
1,28.0,5,Mobile Phone,5,Married,2,0,1,147.96,0,0,0,1-3 months
0,31.0,3,Mobile,4,Married,2,1,8,120.22,1,0,1,Brand New (0mo)
5,10.0,4,Laptop & Accessory,3,Divorced,2,0,8,161.62,0,0,0,4-6 months
2,14.0,4,Mobile,2,Married,7,0,3,125.32,0,0,0,1-3 months
1,9.0,4,Laptop & Accessory,1,Married,2,0,3,167.27,0,0,0,1-3 months
14,9.0,4,Laptop & Accessory,4,Married,3,0,4,189.38,0,0,0,1-2 years
9,10.0,4,Laptop & Accessory,2,Single,2,0,8,158.1,0,0,0,7-12 months
9,30.0,4,Mobile Phone,5,Married,5,1,3,165.14,0,0,0,7-12 months
27,11.0,3,Others,5,Divorced,5,0,2,294.06,0,0,0,2+ years
9,6.0,3,Laptop & Accessory,2,Single,5,0,0,166.53,0,0,0,7-12 months
0,28.0,3,Laptop & Accessory,3,Married,2,1,7,161.79,1,0,0,Brand New (0mo)
1,13.0,2,Mobile Phone,1,Married,2,0,8,150.44,0,0,0,1-3 months
20,10.0,3,Laptop & Accessory,1,Single,2,1,7,141.63,0,0,0,1-2 years
31,7.0,4,Laptop & Accessory,3,Married,4,0,3,192.55,0,0,0,2+ years
13,15.0,4,Mobile Phone,3,Divorced,3,0,8,162.55,0,0,0,1-2 years
6,14.0,3,Mobile Phone,4,Divorced,3,0,4,152.94,0,0,0,4-6 months
5,6.0,3,Mobile,2,Married,1,0,2,123.14,0,0,0,4-6 months
13,17.0,4,Laptop & Accessory,5,Married,4,0,8,178.77,0,0,0,1-2 years
5,14.0,1,Laptop & Accessory,2,Divorced,2,0,8,162.09,0,0,0,4-6 months
8,8.0,5,Mobile Phone,4,Married,7,0,3,157.94,0,0,0,7-12 months
3,10.0,4,Laptop & Accessory,3,Married,6,1,1,177.38,1,0,0,1-3 months
0,10.0,4,Mobile,1,Married,1,0,4,131.62,0,0,0,Brand New (0mo)
18,14.0,3,Laptop & Accessory,1,Married,10,0,8,136.97,0,0,0,1-2 years
2,29.0,3,Mobile Phone,5,Single,1,0,3,139.04,1,0,0,1-3 months
7,14.0,3,Mobile,5,Divorced,5,0,2,123.62,1,0,0,7-12 months
7,7.0,2,Laptop & Accessory,5,Married,3,0,9,165.37,0,0,0,7-12 months
6,15.0,2,Laptop & Accessory,2,Divorced,3,0,9,187.09,0,0,0,4-6 months
2,23.0,2,Laptop & Accessory,5,Single,2,0,8,181.61,0,0,0,1-3 months
1,23.0,3,Laptop & Accessory,5,Married,2,0,8,145.58,0,0,0,1-3 months
6,14.0,3,Laptop & Accessory,3,Married,1,0,2,171.04,0,0,0,4-6 months
25,16.0,4,Mobile Phone,1,Married,5,0,4,145.75,0,0,0,2+ years
9,16.0,5,Fashion,3,Divorced,3,1,16,231.85,0,0,0,7-12 months
7,14.0,3,Mobile,5,Married,5,0,2,123.62,1,0,0,7-12 months
13,10.0,3,Laptop & Accessory,4,Divorced,11,0,7,188.89,0,0,0,1-2 years
0,30.0,4,Laptop & Accessory,4,Single,1,1,10,145.99,1,0,0,Brand New (0mo)
25,14.0,3,Mobile,5,Divorced,10,0,4,129.5,0,0,0,2+ years
6,14.0,3,Laptop & Accessory,3,Single,3,1,0,163.88,0,0,0,4-6 months
5,15.0,4,Laptop & Accessory,1,Single,3,0,9,169.24,0,0,0,4-6 months
11,7.0,6,Laptop & Accessory,1,Married,3,0,47,220.25,0,1,0,7-12 months
15,7.0,3,Fashion,5,Divorced,3,0,8,208.92,0,0,0,1-2 years
14,6.0,4,Others,3,Married,2,0,10,291.89,0,0,0,1-2 years
1,11.0,4,Fashion,5,Single,2,1,47,220.82,1,1,0,1-3 months
1,33.0,5,Mobile Phone,3,Married,3,1,4,153.14,0,0,0,1-3 months
0,14.0,5,Mobile,5,Married,2,0,1,124.51,0,0,0,Brand New (0mo)
11,18.0,4,Fashion,2,Married,3,1,8,246.85,0,0,0,7-12 months
23,25.0,4,Laptop & Accessory,2,Married,3,1,8,193.04,0,0,0,1-2 years
5,12.0,4,Laptop & Accessory,5,Single,2,0,47,224.36,0,1,0,4-6 months
17,7.0,1,Laptop & Accessory,5,Married,3,0,2,150.33,0,0,0,1-2 years
16,15.0,4,Others,2,Married,3,0,10,309.3,0,0,0,1-2 years
1,7.0,5,Laptop & Accessory,5,Divorced,7,0,1,167.98,0,0,0,1-3 months
8,17.0,4,Mobile Phone,3,Married,3,1,1,147.2,0,0,0,7-12 months
16,9.0,6,Others,1,Married,3,0,10,323.45,1,0,0,1-2 years
0,9.0,3,Mobile Phone,3,Single,2,0,0,114.2,1,0,1,Brand New (0mo)
7,15.0,5,Mobile Phone,1,Single,2,0,3,148.42,0,0,0,7-12 months
23,13.0,5,Grocery,3,Married,4,1,13,264.66,0,0,0,1-2 years
4,23.0,2,Laptop & Accessory,3,Married,5,0,8,177.94,0,0,0,4-6 months
23,6.0,3,Others,1,Married,4,0,6,295.17,0,0,0,1-2 years
23,14.0,4,Fashion,4,Married,5,0,47,229.66,0,1,0,1-2 years
1,17.0,2,Mobile Phone,3,Married,4,0,3,145.73,0,0,0,1-3 months
23,29.0,4,Grocery,4,Married,5,0,3,289.13,0,0,0,1-2 years
4,15.0,3,Fashion,4,Married,2,0,8,206.48,0,0,0,4-6 months
6,9.0,4,Mobile Phone,5,Married,3,0,1,153.27,0,0,0,4-6 months
21,22.0,3,Laptop & Accessory,3,Married,9,0,7,164.39,0,0,0,1-2 years
6,7.0,5,Mobile Phone,4,Married,8,0,3,148.32,0,0,0,4-6 months
19,6.0,3,Mobile,5,Single,7,0,7,134.23,0,0,0,1-2 years
20,9.0,4,Others,5,Single,5,0,2,314.47,0,0,0,1-2 years
1,12.0,3,Mobile Phone,4,Married,3,1,3,148.28,0,0,0,1-3 months
7,22.0,4,Laptop & Accessory,1,Married,2,1,2,37.0,0,0,0,7-12 months
0,8.0,3,Mobile,5,Divorced,8,0,7,127.07,1,0,0,Brand New (0mo)
18,8.0,4,Grocery,1,Married,10,0,8,267.92,0,0,0,1-2 years
15,34.0,4,Laptop & Accessory,1,Married,1,0,4,145.23,0,0,0,1-2 years
26,9.0,5,Mobile Phone,1,Single,9,0,3,157.12,0,0,0,2+ years
5,14.0,5,Fashion,3,Divorced,3,0,47,214.43,0,1,0,4-6 months
14,26.0,4,Laptop & Accessory,1,Married,10,1,8,152.41,0,0,0,1-2 years
0,13.0,1,Mobile,1,Married,5,0,2,120.89,0,0,1,Brand New (0mo)
0,14.0,4,Mobile,5,Married,5,1,0,123.35,1,0,0,Brand New (0mo)
1,30.0,2,Mobile Phone,1,Married,3,1,5,152.25,0,0,0,1-3 months
13,12.0,3,Grocery,1,Single,2,1,7,264.37,0,0,0,1-2 years
14,21.0,5,Others,3,Single,3,0,10,321.26,0,0,0,1-2 years
0,8.0,5,Mobile,2,Divorced,6,1,2,134.64,1,0,0,Brand New (0mo)
19,7.0,3,Mobile,5,Single,7,0,7,134.23,0,0,0,1-2 years
8,8.0,4,Fashion,4,Married,3,0,4,202.74,0,0,0,7-12 months
17,35.0,3,Laptop & Accessory,1,Single,2,0,17,145.41,0,0,0,1-2 years
4,23.0,4,Mobile Phone,1,Married,3,0,9,153.62,0,0,0,4-6 months
8,9.0,4,Laptop & Accessory,5,Single,2,1,3,170.38,0,0,0,7-12 months
1,16.0,5,Mobile Phone,4,Married,3,0,1,151.94,0,0,0,1-3 months
14,23.0,4,Fashion,1,Single,8,1,4,204.45,0,0,0,1-2 years
23,23.0,4,Mobile Phone,5,Married,6,1,3,150.87,0,0,0,1-2 years
6,6.0,4,Mobile,5,Single,4,1,2,127.99,0,0,0,4-6 months
1,29.0,4,Mobile Phone,3,Married,6,1,2,146.32,1,0,0,1-3 months
26,14.0,3,Laptop & Accessory,2,Single,3,0,2,124.5,0,0,0,2+ years
5,14.0,4,Laptop & Accessory,5,Divorced,3,0,13,168.06,0,0,0,4-6 months
19,9.0,4,Others,5,Divorced,7,1,5,323.59,1,0,0,1-2 years
0,15.0,3,Mobile,1,Married,2,0,4,120.7,0,0,1,Brand New (0mo)
15,10.0,3,Others,2,Divorced,2,0,15,292.32,0,0,0,1-2 years
4,16.0,4,Laptop & Accessory,1,Married,2,1,8,188.47,0,0,0,4-6 months
7,14.0,4,Laptop & Accessory,4,Married,2,0,3,168.02,0,0,0,7-12 months
14,17.0,5,Laptop & Accessory,4,Married,9,0,4,193.52,0,0,0,1-2 years
0,10.0,4,Laptop & Accessory,5,Divorced,2,0,3,142.56,0,0,0,Brand New (0mo)
0,16.0,3,Laptop & Accessory,3,Married,2,1,3,142.6,0,0,0,Brand New (0mo)
1,10.0,5,Mobile Phone,1,Single,2,0,2,145.45,0,0,0,1-3 months
23,9.0,3,Others,4,Married,2,0,7,282.0,0,0,0,1-2 years
1,14.0,4,Mobile Phone,1,Single,3,0,8,150.7,0,0,0,1-3 months
0,14.0,4,Mobile,1,Single,2,1,0,124.39,1,0,0,Brand New (0mo)
6,20.0,4,Laptop & Accessory,1,Married,4,0,4,169.03,0,0,0,4-6 months
6,6.0,1,Laptop & Accessory,5,Married,2,0,8,140.37,0,0,0,4-6 months
0,11.0,4,Mobile,3,Single,1,0,0,129.66,0,0,0,Brand New (0mo)
4,23.0,4,Laptop & Accessory,3,Married,10,0,3,178.01,0,0,0,4-6 months
3,14.0,3,Mobile,2,Single,1,0,7,125.64,0,0,0,1-3 months
14,27.0,4,Fashion,1,Married,6,0,47,228.22,0,1,0,1-2 years
0,26.0,3,Mobile,4,Married,1,1,4,121.48,1,0,1,Brand New (0mo)
0,21.0,3,Fashion,3,Divorced,8,1,7,236.1,1,0,0,Brand New (0mo)
9,21.0,5,Laptop & Accessory,1,Married,2,0,11,154.06,0,0,0,7-12 months
10,11.0,5,Laptop & Accessory,2,Single,3,0,9,183.1,0,0,0,7-12 months
20,14.0,4,Mobile Phone,3,Married,10,0,9,148.39,1,0,0,1-2 years
25,18.0,5,Grocery,4,Single,5,0,4,256.42,0,0,0,2+ years
21,21.0,4,Laptop & Accessory,4,Married,10,0,8,179.67,0,0,0,1-2 years
12,7.0,2,Mobile Phone,3,Married,3,0,1,153.44,0,0,0,7-12 months
13,30.0,3,Laptop & Accessory,1,Married,2,0,7,133.19,0,0,0,1-2 years
9,8.0,5,Laptop & Accessory,1,Married,2,0,1,178.63,0,0,0,7-12 months
16,9.0,4,Grocery,3,Divorced,2,1,11,303.61,0,0,0,1-2 years
13,10.0,2,Laptop & Accessory,4,Married,11,0,7,188.89,0,0,0,1-2 years
22,9.0,2,Mobile Phone,4,Single,7,0,1,150.59,0,0,0,1-2 years
0,9.0,3,Mobile Phone,3,Single,2,0,7,140.84,1,0,0,Brand New (0mo)
13,7.0,5,Grocery,1,Married,3,0,9,252.42,0,0,0,1-2 years
13,14.0,4,Fashion,4,Married,3,0,8,237.57,0,0,0,1-2 years
3,12.0,5,Laptop & Accessory,4,Married,3,1,10,166.87,0,0,0,1-3 months
1,12.0,4,Others,3,Married,8,0,1,308.03,0,0,0,1-3 months
12,7.0,4,Mobile Phone,4,Married,2,1,3,154.91,0,0,0,7-12 months
4,8.0,4,Mobile Phone,4,Married,3,0,8,162.48,0,0,0,4-6 months
9,6.0,3,Laptop & Accessory,1,Married,2,1,11,162.01,0,0,0,7-12 months
0,6.0,4,Laptop & Accessory,5,Divorced,6,0,0,142.98,0,0,0,Brand New (0mo)
8,5.0,3,Fashion,5,Married,2,0,8,190.69,0,0,0,7-12 months
1,15.0,4,Mobile Phone,5,Married,3,1,1,148.98,1,0,0,1-3 months
10,15.0,4,Fashion,3,Married,3,0,47,225.96,0,1,0,7-12 months
22,9.0,4,Laptop & Accessory,5,Married,5,0,2,147.89,0,0,0,1-2 years
8,24.0,3,Laptop & Accessory,3,Married,2,1,2,156.89,0,0,0,7-12 months
1,19.0,4,Mobile Phone,2,Divorced,3,1,1,150.15,1,0,0,1-3 months
1,16.0,5,Mobile Phone,5,Single,9,0,4,159.07,1,0,0,1-3 months
18,7.0,2,Laptop & Accessory,5,Married,4,0,3,175.33,0,0,0,1-2 years
4,7.0,4,Laptop & Accessory,1,Single,3,0,8,165.11,0,0,0,4-6 months
12,9.0,4,Mobile Phone,3,Divorced,8,1,2,155.57,0,0,0,7-12 months
22,9.0,4,Laptop & Accessory,1,Married,4,0,8,165.51,0,0,0,1-2 years
2,25.0,4,Laptop & Accessory,3,Married,2,0,4,186.2,0,0,0,1-3 months
1,10.0,3,Laptop & Accessory,2,Married,3,1,5,171.47,0,0,0,1-3 months
1,7.0,3,Mobile,1,Married,2,0,2,127.06,0,0,0,1-3 months
3,34.0,4,Laptop & Accessory,3,Married,6,0,2,168.35,0,0,0,1-3 months
16,8.0,4,Fashion,1,Married,1,0,9,201.69,1,0,0,1-2 years
14,13.0,3,Laptop & Accessory,3,Single,7,0,1,150.03,0,0,0,1-2 years
10,10.0,3,Mobile Phone,2,Married,5,0,8,0.0,0,0,0,7-12 months
18,35.0,3,Mobile,1,Single,6,0,3,134.52,0,0,0,1-2 years
20,10.0,3,Laptop & Accessory,2,Single,2,1,7,141.63,0,0,0,1-2 years
1,25.0,4,Laptop & Accessory,3,Married,2,1,3,171.14,1,0,0,1-3 months
26,14.0,3,Laptop & Accessory,1,Single,3,0,2,124.5,0,0,0,2+ years
21,6.0,1,Grocery,2,Single,3,0,1,268.85,0,0,0,1-2 years
2,8.0,3,Grocery,1,Married,8,0,47,221.69,1,1,0,1-3 months
1,16.0,3,Mobile Phone,4,Married,2,0,0,110.52,0,0,0,1-3 months
30,7.0,4,Laptop & Accessory,3,Married,3,0,10,188.06,0,0,0,2+ years
16,33.0,4,Fashion,5,Married,5,1,1,256.91,0,0,0,1-2 years
1,8.0,4,Mobile Phone,5,Single,2,0,7,153.67,0,0,0,1-3 months
1,35.0,5,Laptop & Accessory,4,Divorced,2,0,7,165.49,0,0,0,1-3 months
27,23.0,3,Fashion,3,Married,9,0,8,207.39,0,0,0,2+ years
30,16.0,4,Grocery,1,Married,9,0,2,236.03,0,0,0,2+ years
3,10.0,5,Fashion,3,Married,3,0,8,244.35,0,0,0,1-3 months
12,15.0,3,Others,1,Single,3,0,3,294.31,0,0,0,7-12 months
3,13.0,3,Mobile,4,Single,1,0,2,129.83,0,0,0,1-3 months
27,30.0,4,Grocery,2,Single,8,0,9,267.75,0,0,0,2+ years
24,7.0,4,Grocery,1,Married,11,0,4,298.99,0,0,0,1-2 years
28,10.0,3,Laptop & Accessory,3,Married,1,1,2,140.35,0,0,0,2+ years
1,17.0,4,Laptop & Accessory,3,Married,3,1,4,167.6,0,0,0,1-3 months
9,11.0,3,Laptop & Accessory,4,Single,9,0,7,159.14,0,0,0,7-12 months
14,15.0,4,Laptop & Accessory,3,Divorced,5,1,4,192.96,1,0,0,1-2 years
21,11.0,4,Laptop & Accessory,2,Single,3,1,8,166.63,0,0,0,1-2 years
4,29.0,4,Laptop & Accessory,1,Married,1,0,8,155.82,0,0,0,4-6 months
13,9.0,4,Mobile,3,Married,2,1,2,126.83,1,0,0,1-2 years
14,35.0,5,Fashion,5,Married,6,1,1,233.54,1,0,0,1-2 years
27,26.0,3,Laptop & Accessory,3,Single,4,0,3,148.69,0,0,0,2+ years
14,16.0,4,Fashion,3,Single,11,0,14,259.99,0,0,0,1-2 years
2,34.0,4,Mobile Phone,5,Single,2,0,4,137.85,0,0,0,1-3 months
1,25.0,5,Mobile Phone,2,Single,3,1,2,148.89,1,0,0,1-3 months
1,17.0,2,Mobile Phone,3,Single,3,0,3,160.05,0,0,0,1-3 months
4,13.0,4,Fashion,1,Married,10,0,47,215.57,0,1,0,4-6 months
8,28.0,2,Laptop & Accessory,1,Single,3,0,8,178.37,0,0,0,7-12 months
14,12.0,5,Fashion,5,Married,7,1,47,229.75,0,1,0,1-2 years
0,35.0,3,Laptop & Accessory,3,Married,6,0,0,143.06,0,0,0,Brand New (0mo)
8,27.0,3,Laptop & Accessory,2,Divorced,2,1,7,140.14,0,0,0,7-12 months
16,10.0,2,Laptop & Accessory,2,Divorced,4,1,4,177.31,0,0,0,1-2 years
19,7.0,5,Fashion,3,Married,5,0,5,232.48,0,0,0,1-2 years
0,29.0,3,Mobile,1,Single,10,0,2,122.01,0,0,1,Brand New (0mo)
1,24.0,4,Mobile Phone,4,Married,2,1,2,155.58,0,0,0,1-3 months
4,9.0,6,Laptop & Accessory,1,Single,4,0,3,185.91,0,0,0,4-6 months
31,7.0,6,Fashion,1,Married,5,0,1,233.83,0,0,0,2+ years
30,27.0,3,Grocery,1,Married,5,1,0,278.75,0,0,0,2+ years
11,13.0,4,Laptop & Accessory,1,Married,6,0,2,190.02,0,0,0,7-12 months
9,7.0,5,Laptop & Accessory,5,Single,2,0,9,168.12,0,0,0,7-12 months
14,16.0,4,Others,1,Married,4,0,6,291.41,0,0,0,1-2 years
0,28.0,3,Mobile,3,Single,2,0,2,134.47,0,0,0,Brand New (0mo)
0,32.0,4,Laptop & Accessory,5,Single,6,0,1,166.96,1,0,0,Brand New (0mo)
2,8.0,4,Mobile Phone,5,Single,3,1,0,136.46,1,0,0,1-3 months
2,36.0,4,Laptop & Accessory,5,Married,9,1,1,191.73,1,0,0,1-3 months
28,26.0,3,Laptop & Accessory,1,Married,4,1,8,154.15,0,0,0,2+ years
2,6.0,3,Fashion,2,Divorced,2,0,1,179.18,0,0,0,1-3 months
0,9.0,1,Laptop & Accessory,1,Married,2,1,4,146.47,0,0,0,Brand New (0mo)
23,14.0,3,Mobile Phone,4,Married,8,0,2,138.75,0,0,0,1-2 years
2,8.0,3,Mobile,4,Married,1,0,4,127.03,0,0,0,1-3 months
0,24.0,3,Laptop & Accessory,3,Married,1,1,2,146.14,1,0,0,Brand New (0mo)
15,8.0,3,Grocery,5,Married,1,0,7,276.65,0,0,0,1-2 years
8,14.0,4,Fashion,1,Married,5,1,12,203.77,0,0,0,7-12 months
7,9.0,4,Laptop & Accessory,1,Married,4,1,1,181.03,0,0,0,7-12 months
16,13.0,3,Fashion,5,Divorced,9,0,0,199.85,0,0,0,1-2 years
13,20.0,5,Grocery,4,Married,8,1,3,296.23,0,0,0,1-2 years
13,20.0,3,Laptop & Accessory,5,Married,2,0,2,146.39,0,0,0,1-2 years
